User ID,User Name,Gender,Age Group,Country,Course ID,Course Name,Category,Enrollment Date,Completion Date,Completion Status,Course Rating,Time Spent (hrs),Final Score (%)
5537812c-37d1-4a75-936e-78713ac80958,Eric Gonzalez,Female,35-44,Canada,C1020,Design Course 1,Business,9/25/2023,11/23/2023,Completed,4,15.81,92.53
0faf1735-dfd3-43ae-81d5-317e8994f3a3,Ms. Danielle Sharp,Male,18-24,Canada,C1039,Marketing Course 10,Finance,8/9/2024,,In Progress,,11.38,
1df5f006-4ff9-400c-81df-4a1646e54478,Angela Lindsey,Female,55+,Australia,C1033,Marketing Course 4,Marketing,5/24/2024,,In Progress,,24.9,
9fe7dd2d-ef49-4a8c-8257-c37a171e3538,Lisa Gonzalez,Other,55+,USA,C1018,Technology Course 9,Marketing,5/15/2024,7/16/2024,Completed,5,5.74,87.78
ce53167c-004f-460f-9ae1-117bf95543e7,Jeffrey Richmond,Female,18-24,USA,C1041,Finance Course 2,Technology,3/24/2025,,Dropped,,0.55,
ff65963f-f582-4581-95b7-b19773b3c575,Lindsay Bruce,Female,45-54,Australia,C1032,Marketing Course 3,Design,12/1/2023,1/17/2024,Completed,3,22.51,98.41
e5c8aa78-5af4-47d8-b891-3ee9706ec717,Erika Day,Male,25-34,Germany,C1020,Design Course 1,Business,5/26/2024,8/10/2024,Completed,1,9.43,72.45
1157596e-25ac-4ac9-9dfa-0995254f8d8e,Thomas Blankenship,Female,25-34,Germany,C1025,Design Course 6,Business,6/14/2023,,Dropped,,3.93,
3ed53308-ec04-4f22-8ddf-21566b1133a2,Sarah Kidd,Male,45-54,Germany,C1048,Finance Course 9,Marketing,11/21/2023,,In Progress,,21.39,
2bc4cedf-be77-4aa7-bac5-953a5d1aeaa8,Rebecca Kennedy,Other,18-24,India,C1036,Marketing Course 7,Technology,4/22/2025,5/7/2025,Completed,2,18.33,66.41
d3f71210-aeac-4b21-b540-396c0c03f695,Tara Richards,Other,35-44,UK,C1009,Business Course 10,Finance,8/17/2024,11/8/2024,Completed,5,20.15,99.9
3b00168a-9f80-4be0-8a85-8fac8b6adfaf,Christopher Reese,Female,25-34,USA,C1014,Technology Course 5,Finance,5/24/2024,6/24/2024,Completed,3,3.09,92.84
6bd3b966-eb4b-43d8-ac81-284e3f1086ee,Brian White,Male,35-44,Canada,C1021,Design Course 2,Technology,10/20/2024,11/13/2024,Completed,3,8.96,84.34
f140e320-7cc7-4dd5-8a29-208da9b12a68,Michael Murphy,Male,45-54,Canada,C1032,Marketing Course 3,Design,12/13/2024,,In Progress,,28.48,
75305ace-a97c-4728-9c85-468f756d89d4,Thomas Nunez,Female,25-34,Canada,C1041,Finance Course 2,Technology,11/26/2024,1/11/2025,Completed,4,13.68,93.93
e475cc58-fefc-40d4-bc1f-144cdaebf611,Anthony Jones,Male,25-34,UK,C1019,Technology Course 10,Finance,1/30/2024,4/17/2024,Completed,1,14.1,97.78
f2068b07-e5fe-4cb6-93d3-3ec86259239c,Teresa James,Female,35-44,Canada,C1031,Marketing Course 2,Technology,8/7/2023,8/25/2023,Completed,4,25.14,60.67
d0b5fdfc-c17f-4e6a-8aac-5c8944964f75,Melissa Douglas,Male,18-24,UK,C1006,Business Course 7,Technology,10/21/2024,12/9/2024,Completed,3,23.09,84.57
15a930a6-d6b1-4d74-923e-1ef50e6c99b8,Amber Cannon,Male,18-24,Canada,C1019,Technology Course 10,Finance,4/9/2024,,Dropped,,4.45,
a53446bb-de9d-4b77-8ee4-defde76d47da,Sarah Richardson,Male,45-54,UK,C1049,Finance Course 10,Finance,4/19/2024,6/6/2024,Completed,3,5.1,60.81
78f34235-e09a-4435-a617-feaa41e0b01e,Vincent White,Other,55+,India,C1027,Design Course 8,Design,9/15/2023,10/24/2023,Completed,3,8.26,68.16
d569195a-7819-40d2-b1fb-a0f042cf481b,Wesley Yang,Male,18-24,Germany,C1043,Finance Course 4,Marketing,6/11/2023,,In Progress,,20.82,
5f5bb934-8d76-4977-819d-89e0218c9f0e,Amber Foster,Female,25-34,USA,C1010,Technology Course 1,Business,11/22/2023,,Dropped,,3.04,
31d17cad-443f-44e0-828a-0e1e9b0df656,Ashley Roberts,Other,18-24,Australia,C1000,Business Course 1,Business,10/21/2023,1/4/2024,Completed,5,23.55,87.88
56d98a52-7b49-40e5-b4ef-84f61af31264,Alexis Johnson,Other,18-24,UK,C1022,Design Course 3,Design,10/11/2023,,Dropped,,4.42,
23a9bc9a-7047-4c20-9b7b-e0bffe627baa,Crystal Allen,Other,55+,India,C1037,Marketing Course 8,Design,10/29/2023,12/25/2023,Completed,4,21.12,94.75
823b9e68-45eb-4c96-8a38-0f66f6c97e2a,Joe Thomas,Male,25-34,India,C1021,Design Course 2,Technology,9/24/2023,,In Progress,,17.26,
8fdaca99-fb61-45e3-beef-59bfcf123b9f,Joshua Leblanc,Male,35-44,Canada,C1036,Marketing Course 7,Technology,1/5/2024,3/5/2024,Completed,3,5.48,94.55
3fdf24c7-4690-46bf-8055-c99e922e6f5a,Latoya Stone,Male,35-44,Canada,C1025,Design Course 6,Business,4/23/2025,7/21/2025,Completed,3,24.19,82.96
391e1a39-c1b7-4878-a50f-1c7fea1901d1,Brad Sawyer,Male,55+,Australia,C1036,Marketing Course 7,Technology,3/17/2024,,Dropped,,4.28,
98ba2cc0-0db6-4196-b2b7-00677a8ebda6,Dylan Wise,Other,45-54,Canada,C1007,Business Course 8,Design,7/19/2024,,Dropped,,3.47,
9ee5cb17-7a0f-4c06-a238-aa321a1c155a,Joe Vazquez,Other,55+,Germany,C1029,Design Course 10,Finance,10/13/2024,10/20/2024,Completed,2,22.67,80.09
a407afd5-fcc4-4209-8bdb-60f7f2febd86,Jonathan Jacobs,Other,25-34,Canada,C1047,Finance Course 8,Design,3/27/2025,,Dropped,,3.57,
a8334e31-0e6f-4d7c-82b3-fbe41cb6dc83,Regina Marshall,Male,35-44,UK,C1027,Design Course 8,Design,7/17/2023,9/29/2023,Completed,4,25.9,94.01
148960c3-1125-4d90-bbf5-d15b8b3e2e57,Michael Dean,Female,55+,Australia,C1031,Marketing Course 2,Technology,1/28/2024,,In Progress,,4.63,
07ef3213-3e24-4985-ae8b-2aff9d7a4d05,Dana Duncan,Female,45-54,UK,C1005,Business Course 6,Business,12/21/2024,2/8/2025,Completed,2,28.54,82.85
55867c75-aa8f-4d6b-b687-8a8880551240,Christine Bird,Male,55+,Australia,C1004,Business Course 5,Finance,11/22/2023,,Dropped,,4.89,
21585555-2e1e-41de-9610-cade62c741b4,Tammy Serrano,Other,35-44,Australia,C1033,Marketing Course 4,Marketing,11/11/2023,,Dropped,,4.34,
ce09b62c-2c9e-4e0e-a099-aab922080b76,Mark Sparks,Male,45-54,UK,C1011,Technology Course 2,Technology,3/2/2025,4/15/2025,Completed,3,7.31,82.35
0c834afa-cf96-48ea-83df-04fa8ebed3be,Jessica Williams,Other,35-44,Canada,C1005,Business Course 6,Business,6/30/2024,7/31/2024,Completed,3,7.87,64.51
ec59de18-c907-4722-8c59-839dc67d7e41,Brenda Perry,Male,25-34,Germany,C1022,Design Course 3,Design,4/17/2024,,In Progress,,18.28,
d1e5913e-cb24-4bef-95c6-a58a7fae2713,Andrew Wilson,Female,18-24,India,C1009,Business Course 10,Finance,3/16/2024,,In Progress,,19.52,
0aeb72ff-bce1-4d30-beb0-746814868e02,John Tanner,Male,18-24,UK,C1007,Business Course 8,Design,2/7/2024,3/28/2024,Completed,5,14.13,71.39
4ac015e2-8c0d-4516-a947-c828923f6355,Dean White,Other,55+,Australia,C1036,Marketing Course 7,Technology,2/29/2024,,Dropped,,0.96,
ea8fdf0b-ff69-4fff-95da-570f3cfb23cf,Ms. Michelle Jones,Other,55+,India,C1025,Design Course 6,Business,11/29/2023,2/8/2024,Completed,1,22.87,74.75
e47772d1-3485-4f76-8fa0-c09087944aac,Jeffrey Boyer,Other,45-54,USA,C1035,Marketing Course 6,Business,5/30/2023,7/13/2023,Completed,1,17.17,91.64
df069fc2-85b2-4f52-ae72-656925978ab5,Amber Wyatt,Other,55+,USA,C1025,Design Course 6,Business,6/14/2024,6/26/2024,Completed,2,21.48,64.1
577aac21-b107-4893-a1c1-9736a6f2ab99,Roger Lawson,Female,35-44,Canada,C1047,Finance Course 8,Design,8/25/2024,,In Progress,,26.69,
888e216f-93a5-4d4d-ac03-2dd0f9a427b6,Katelyn Delgado,Female,55+,UK,C1000,Business Course 1,Business,1/9/2025,3/22/2025,Completed,5,24.73,66.52
1ffeace1-7e0c-4851-8f52-64df354bb881,Sheila Johnson,Female,25-34,Australia,C1005,Business Course 6,Business,8/21/2023,,Dropped,,3.95,
36270fb8-f952-4e6f-8e31-18f852e07a52,Jane Rivera,Female,35-44,Australia,C1017,Technology Course 8,Design,6/1/2024,,Dropped,,2.51,
8a3b9b22-9eb3-486a-b655-43588445d9ce,Eric Willis,Female,35-44,UK,C1022,Design Course 3,Design,3/25/2025,,In Progress,,10.71,
bee726e5-4d91-47de-a5c8-c417086e5be6,Jacqueline Henderson,Female,45-54,Germany,C1017,Technology Course 8,Design,11/3/2023,,Dropped,,2.19,
d58c2149-c22d-443b-9ce9-dc5dabce86cf,Kelly Odonnell,Male,45-54,Canada,C1047,Finance Course 8,Design,9/11/2024,,In Progress,,6.18,
c76a9408-263f-4a04-a734-eda893ca46a2,Kyle Rodriguez,Male,18-24,Australia,C1015,Technology Course 6,Business,8/16/2023,10/20/2023,Completed,4,19.73,75.59
1a1a3c1c-3680-4b9a-b2cf-34861ca42d08,Connie Jimenez,Male,45-54,Australia,C1028,Design Course 9,Marketing,1/4/2025,2/6/2025,Completed,5,3.96,96.98
3603fbe9-6752-490a-8722-e1ee90fe7ec1,Cristian Yoder,Female,55+,UK,C1002,Business Course 3,Design,3/8/2024,5/27/2024,Completed,4,13.53,93.35
25d8a5eb-9f78-439f-8e6a-fb2ac909b7ce,Shannon Hernandez,Female,55+,Canada,C1043,Finance Course 4,Marketing,6/18/2024,7/29/2024,Completed,3,12.3,93.95
b198eaeb-43fa-442c-a7e4-1d875d19ac69,Jeffrey Nielsen,Female,25-34,USA,C1030,Marketing Course 1,Business,8/7/2024,10/9/2024,Completed,3,14.29,96.39
6ef19496-bf7e-4894-b43f-139569c54bc6,Sandra Graham,Male,45-54,India,C1005,Business Course 6,Business,3/5/2024,,Dropped,,0.85,
e792c594-019f-415c-b7d4-909d8167fd15,Robert Perry,Male,18-24,Canada,C1029,Design Course 10,Finance,11/9/2023,1/25/2024,Completed,5,16.7,76.95
648d57a0-28bd-43a8-8dd1-35b43c2826cc,Tina Savage,Female,18-24,Australia,C1049,Finance Course 10,Finance,7/11/2023,,In Progress,,29.88,
cbc44556-c085-437c-a9d1-261e7b10d227,Andrew Johnson,Other,45-54,India,C1019,Technology Course 10,Finance,11/12/2023,11/22/2023,Completed,5,11.32,60.01
50003b7b-4f3e-4df4-a6f0-7f5370ac2a5e,Preston Sparks,Female,25-34,USA,C1034,Marketing Course 5,Finance,3/7/2024,4/6/2024,Completed,2,23.61,98.98
ec0c5f4e-0bb2-4142-a2e8-fc893187fea2,William Torres,Other,55+,Germany,C1025,Design Course 6,Business,12/11/2023,,In Progress,,2.56,
d9afed0d-eb01-4df5-98c0-d7bfd97fb222,Melanie Smith,Male,35-44,Canada,C1046,Finance Course 7,Technology,7/25/2023,9/25/2023,Completed,3,18.99,84.04
3785fa37-4fcc-466c-aa83-b2be8a65ea66,Teresa White,Male,35-44,Canada,C1001,Business Course 2,Technology,4/12/2025,5/21/2025,Completed,1,28.77,93.6
0465e066-2404-4c9f-bce2-29767a22d83c,Robert Gibson,Female,35-44,Germany,C1032,Marketing Course 3,Design,4/3/2024,,In Progress,,22.34,
9c066744-2666-4416-8ca2-3fbbacbace90,Marie James,Other,18-24,Germany,C1001,Business Course 2,Technology,11/9/2024,1/29/2025,Completed,3,9.37,91.81
73dc3553-e7ab-4fa4-bd33-0df9ba31b440,Matthew Williams,Male,18-24,Australia,C1019,Technology Course 10,Finance,6/11/2023,8/3/2023,Completed,3,24.44,98.41
87a45a72-f590-4d8c-a1b7-71289c455cd5,Jermaine Freeman,Other,25-34,UK,C1049,Finance Course 10,Finance,6/28/2023,,In Progress,,29.65,
926891f3-2dbd-4b5c-ab7d-69e3c74543c1,Sabrina Hester,Female,55+,Australia,C1015,Technology Course 6,Business,4/19/2025,4/26/2025,Completed,5,10.07,91.82
18956d1c-04c1-43e4-91b6-294688c5642e,Melissa Hayes,Other,45-54,Canada,C1001,Business Course 2,Technology,2/13/2024,3/13/2024,Completed,3,15.65,68.99
a85804ae-9a52-41af-9d09-be7f5c6e7d52,Brandon Holden,Other,35-44,UK,C1015,Technology Course 6,Business,4/26/2024,,In Progress,,9.3,
c7aec5c5-98ec-4458-a04b-9c7cd2037cdf,Benjamin Walker,Male,18-24,India,C1014,Technology Course 5,Finance,8/20/2023,9/6/2023,Completed,1,7.69,69.59
dde7940f-94f8-46f9-a179-cb0d61e174be,Carmen Baker,Female,35-44,India,C1028,Design Course 9,Marketing,3/2/2025,5/25/2025,Completed,2,17.6,65.85
37923f6d-0080-490f-811d-90598e65aef2,Deborah Williams,Female,35-44,India,C1013,Technology Course 4,Marketing,7/30/2023,8/23/2023,Completed,4,4.22,99.43
16e26aa2-363b-4acf-8c03-0d52339c67c7,Tara Flores,Female,18-24,USA,C1016,Technology Course 7,Technology,5/19/2025,6/30/2025,Completed,2,2.68,98.51
412aca4e-b886-4cbc-b3f6-e4618b1a55fd,Kevin Patel,Female,45-54,UK,C1022,Design Course 3,Design,6/25/2024,,In Progress,,9.49,
d534c1e0-97e1-42e0-a020-e0fadac13dba,Mrs. Alyssa Jordan DDS,Female,55+,USA,C1023,Design Course 4,Marketing,5/2/2024,,In Progress,,22.7,
1540111a-61c9-45c8-b168-3ee53474921c,Johnathan Bailey,Male,55+,UK,C1022,Design Course 3,Design,5/17/2025,7/5/2025,Completed,2,27.19,86.43
0d366ec4-6d75-4cd6-921e-be61af214450,Bailey Burke,Female,45-54,Germany,C1002,Business Course 3,Design,2/17/2024,4/9/2024,Completed,4,7.71,66.42
aad5c6e3-424a-46b5-9979-b113a2290dbb,Gregory Robinson,Male,55+,USA,C1007,Business Course 8,Design,3/3/2024,,Dropped,,0.57,
0dcfbd3f-6405-4220-8094-f5d3e1c490b0,Timothy Howard,Other,25-34,Germany,C1023,Design Course 4,Marketing,1/2/2024,2/15/2024,Completed,5,6.23,92.08
f2923b0e-7aad-485a-9e59-ee2fd5a81bc5,Crystal Barry,Other,35-44,Australia,C1009,Business Course 10,Finance,1/8/2025,2/24/2025,Completed,2,15.42,78.78
5da11d34-92a0-4827-afdf-085295c1e23b,Robert Harris,Female,55+,Canada,C1003,Business Course 4,Marketing,5/5/2024,5/23/2024,Completed,2,6.92,61.52
c6700e60-41e1-4588-b2ce-bb898c05e5ad,Terri Le,Male,45-54,Canada,C1048,Finance Course 9,Marketing,10/8/2023,,Dropped,,1.76,
413a016f-c961-4019-b22a-24f8d14c9f29,Gary Mcneil,Other,35-44,UK,C1041,Finance Course 2,Technology,7/27/2024,8/8/2024,Completed,5,23,87.24
68aa80d3-1fb8-4233-b3ea-8531151b7958,Sharon Brown,Female,25-34,Australia,C1032,Marketing Course 3,Design,12/25/2024,,In Progress,,2.31,
c071452e-861c-41ac-aae2-9a83a0fa4c83,Carlos Hernandez,Female,55+,Canada,C1031,Marketing Course 2,Technology,4/12/2025,,In Progress,,11.55,
8b25c521-ecb1-495a-809c-159a763c47bd,William Hill,Male,18-24,Canada,C1002,Business Course 3,Design,6/25/2023,7/25/2023,Completed,3,8.63,84.66
f1d148b2-6939-4bb9-b61e-f50071430ba3,Melissa Higgins,Other,45-54,Australia,C1019,Technology Course 10,Finance,4/27/2025,5/20/2025,Completed,1,23.47,90.97
0936a855-0c8d-4d2a-8043-dce8dcf398cf,Alejandra Grant,Male,25-34,USA,C1032,Marketing Course 3,Design,9/11/2024,,In Progress,,18.45,
6822ad9a-133a-4ad7-8c0f-6fc8d284c7c5,Christine Hall,Female,25-34,USA,C1007,Business Course 8,Design,1/23/2025,3/20/2025,Completed,5,20.23,72.28
285e24f9-1cd0-4eaa-97cd-661e3a526dde,Sean Duran,Male,55+,Canada,C1040,Finance Course 1,Business,2/21/2024,5/14/2024,Completed,1,19.02,66.65
c94e8ef8-9fc0-4d0a-a6c4-5d529fead120,Heather Robertson,Male,35-44,USA,C1009,Business Course 10,Finance,2/12/2025,,In Progress,,6.33,
29afe14e-7bc0-4953-88f3-78cb67b4964b,Brandon Massey,Female,35-44,UK,C1014,Technology Course 5,Finance,5/21/2024,5/26/2024,Completed,5,1.08,77.01
2e1fc3c4-fe5c-4415-bf29-aaf56278f60e,David Mitchell,Female,55+,USA,C1024,Design Course 5,Finance,3/6/2025,6/1/2025,Completed,1,20.39,73.41
0ee6fde0-19bb-4cfa-8302-8c80fd6baeee,James Dominguez,Female,55+,India,C1022,Design Course 3,Design,5/30/2024,8/4/2024,Completed,5,13.06,74.22
3f7a86b4-699e-4639-9775-142bd330cf29,Edward Gordon,Other,35-44,Australia,C1010,Technology Course 1,Business,4/23/2025,,Dropped,,0.56,
48a2ba2f-51e4-45b4-88ec-cad85ee47276,Patricia Bryant,Male,18-24,Canada,C1022,Design Course 3,Design,8/27/2023,9/3/2023,Completed,4,10.79,83.91
99b254c3-8f35-45aa-8a90-6218c9e8ef5e,Randy Potter,Other,45-54,UK,C1026,Design Course 7,Technology,12/11/2023,12/25/2023,Completed,2,24.24,65.03
ec1dc356-4d84-45d7-8cf4-09c588377494,Laura Wilson,Other,18-24,Canada,C1000,Business Course 1,Business,9/3/2023,10/11/2023,Completed,5,26.03,77.94
4dbbfce8-dd57-4c45-bf49-35f30cb10436,Gloria Harvey,Other,55+,Australia,C1038,Marketing Course 9,Marketing,1/18/2025,2/26/2025,Completed,4,19.56,83.65
7056ff7f-905d-4f9d-a046-e880e393f4d9,John Love,Other,45-54,India,C1042,Finance Course 3,Design,12/22/2024,,In Progress,,17.66,
eac43dbc-fc95-4eef-86d1-79946de9217f,James Graham,Male,25-34,UK,C1015,Technology Course 6,Business,4/19/2024,5/6/2024,Completed,1,13.55,69.89
c8c3290b-d537-42f2-8977-950bfd63f335,Brent Henderson,Male,35-44,UK,C1014,Technology Course 5,Finance,12/25/2023,,In Progress,,15.96,
9ccfc604-e40e-4941-a20e-2b01a8a57d95,April Robinson,Male,35-44,Germany,C1018,Technology Course 9,Marketing,7/7/2023,9/20/2023,Completed,1,29.28,85.17
f3fd41c6-87b1-49da-adec-abbac74c6fed,James Smith,Male,25-34,USA,C1033,Marketing Course 4,Marketing,10/16/2024,,In Progress,,5.2,
cbf1bb2e-f6cc-4c25-975f-5d19bf99c084,Vicki Bowen,Female,45-54,UK,C1014,Technology Course 5,Finance,10/21/2024,11/30/2024,Completed,2,9.94,87.22
498134d6-2e81-4d9c-9268-c84adf3759b1,Joshua Walker,Male,45-54,India,C1036,Marketing Course 7,Technology,12/10/2024,3/9/2025,Completed,2,11.4,85.1
00641927-9d13-4380-bf53-68d4e7c8f7c9,Jorge Giles,Other,18-24,USA,C1029,Design Course 10,Finance,1/31/2025,,In Progress,,16.35,
229de2f5-99bd-4557-9c6d-f288c49a313b,Christine Boyer,Male,55+,Canada,C1039,Marketing Course 10,Finance,5/2/2024,,Dropped,,1.06,
62c5ab3c-63e5-483a-9ff2-c719d9cfb812,Stephanie Cruz,Male,55+,Canada,C1021,Design Course 2,Technology,7/28/2023,,In Progress,,5.79,
44a1eca9-30a3-48a0-a703-2c8651d3bee0,Nancy Gomez,Other,25-34,USA,C1049,Finance Course 10,Finance,2/14/2025,,Dropped,,2.88,
e42bf906-52ed-41be-b19f-1310cdabb178,Shawn Simpson,Other,25-34,UK,C1033,Marketing Course 4,Marketing,7/1/2024,7/28/2024,Completed,1,16.68,73.02
c727ba68-0e65-41db-bac7-9855b6e7b99e,Sophia Berry,Female,55+,Australia,C1003,Business Course 4,Marketing,4/9/2025,,In Progress,,20.58,
5e47a090-f051-481d-b90a-b652cc4e7210,Jillian Rodriguez,Male,25-34,UK,C1019,Technology Course 10,Finance,8/14/2023,8/28/2023,Completed,5,23.73,85.74
cf2fadc9-dcbf-436e-ad70-5c350b0e7c5f,Penny Baxter,Other,35-44,USA,C1001,Business Course 2,Technology,11/12/2023,,Dropped,,4.74,
ca8dc500-0c2d-4b0e-bf68-0ce2ccefc917,Michelle Baker,Male,18-24,India,C1038,Marketing Course 9,Marketing,3/7/2025,4/25/2025,Completed,1,5.44,99.63
91c18cef-7cee-4d1b-bc53-a90d51be8b62,William Stevenson,Female,55+,UK,C1021,Design Course 2,Technology,6/17/2024,,In Progress,,4.54,
5b6ed6f9-4ded-440d-8103-4e3ceb73b2b6,Joshua Perez,Female,18-24,Australia,C1025,Design Course 6,Business,7/22/2024,,Dropped,,4.82,
8d6b3b47-3c7a-4c1a-83de-ebf26b12d4e1,Teresa Strong,Female,45-54,Canada,C1019,Technology Course 10,Finance,4/20/2025,6/18/2025,Completed,4,3.76,61.96
203aecdd-083b-4b63-bf66-7050fd6481b4,Mrs. Cassandra Macdonald,Male,35-44,Australia,C1014,Technology Course 5,Finance,7/16/2024,,Dropped,,2.5,
25460eb3-367f-4f46-b3a0-72a5a335dfea,Heather Spence,Female,25-34,Germany,C1040,Finance Course 1,Business,2/5/2025,4/11/2025,Completed,5,23.98,81.71
540947e0-6f32-4373-b5a2-2f7663b55865,Terri Ross,Male,18-24,UK,C1038,Marketing Course 9,Marketing,3/14/2025,,In Progress,,8.86,
af79ca2c-9861-4922-8d18-5b2470cc5aee,Corey Aguilar,Male,55+,Canada,C1028,Design Course 9,Marketing,12/28/2023,2/14/2024,Completed,2,9.9,64.06
a9e2df2f-d1de-4065-957f-1889a66d4815,Laura Keller,Female,18-24,India,C1049,Finance Course 10,Finance,5/30/2023,7/7/2023,Completed,1,26.27,94.42
67347e4e-5db1-4cc6-abef-f7489d0cc1bf,Mr. Michael Harris DDS,Female,45-54,USA,C1048,Finance Course 9,Marketing,1/24/2025,,In Progress,,11.46,
2e4ad5ab-7b15-423e-8955-0e7c7cfa4406,Andrew Alvarado,Male,18-24,USA,C1031,Marketing Course 2,Technology,10/3/2023,11/8/2023,Completed,1,15.38,63.49
8e23bb5a-178a-4f81-a9d4-2053ac137cd5,Erin Wright,Other,45-54,USA,C1014,Technology Course 5,Finance,3/26/2024,4/25/2024,Completed,2,4.6,62.79
98d48e02-3544-49aa-93b8-120a29fb85bc,David Smith,Female,55+,Germany,C1043,Finance Course 4,Marketing,1/19/2024,1/30/2024,Completed,3,6.02,63.43
6c9a2f02-7323-431e-a9dd-ab55351fbc82,Christopher Fernandez,Female,25-34,Canada,C1003,Business Course 4,Marketing,12/18/2024,,In Progress,,18.55,
c9abc6d5-77fc-407c-9b5b-5aef8c4cc5ee,Mark Morales,Female,45-54,Australia,C1003,Business Course 4,Marketing,6/7/2023,7/12/2023,Completed,4,4.61,68.22
3291dd85-ace9-4826-8a24-92ca64f98e31,Jeanne Frank,Male,45-54,Germany,C1015,Technology Course 6,Business,4/30/2025,5/15/2025,Completed,5,26.66,73.66
79f0a102-45c0-4c76-bab3-c465175565ac,Jason Hendricks,Female,18-24,India,C1022,Design Course 3,Design,3/5/2025,5/6/2025,Completed,1,17.01,61.91
329ff82b-651a-44e8-80f2-c1cc91a9619b,Robert Maldonado,Male,18-24,UK,C1012,Technology Course 3,Design,3/15/2025,5/12/2025,Completed,1,2.48,87.69
e73bf418-65ef-4ebf-8b7f-c48357923014,Justin Hubbard,Other,45-54,Canada,C1043,Finance Course 4,Marketing,3/26/2025,5/18/2025,Completed,4,15.07,93.48
d4a9404f-4baa-4500-86b4-0417548bc958,Ronald Rich,Male,35-44,USA,C1046,Finance Course 7,Technology,6/19/2023,8/29/2023,Completed,2,4.71,71
4a504280-df69-41f9-a758-b73e33772cc3,James Stephenson,Male,45-54,Australia,C1016,Technology Course 7,Technology,7/10/2023,,In Progress,,3.58,
7bee89ac-08c8-4e0e-9629-3caba8841db0,Jennifer Rollins,Male,18-24,Canada,C1005,Business Course 6,Business,3/17/2024,,In Progress,,11.99,
3edc4cb3-57ad-47fa-b697-e117efa2be59,Jacob Davis,Female,45-54,Australia,C1037,Marketing Course 8,Design,5/14/2024,,In Progress,,20.58,
4c2c25e0-43e2-444b-8732-7431120e00f2,Logan Velazquez,Female,35-44,Germany,C1006,Business Course 7,Technology,1/23/2024,4/7/2024,Completed,3,14.34,77.68
041f4194-28f6-4545-b0a1-b0dc11d6f29c,Michael Elliott,Female,45-54,Australia,C1043,Finance Course 4,Marketing,6/22/2023,,In Progress,,23.37,
8a9420e0-1024-4445-b571-4e0e7823bf7b,Robert Gonzalez,Male,18-24,UK,C1025,Design Course 6,Business,3/18/2024,4/25/2024,Completed,1,13.82,99.28
14b2d9c4-e9f2-4836-974e-660bb18579f4,Bridget Smith,Female,18-24,Germany,C1038,Marketing Course 9,Marketing,3/16/2024,4/28/2024,Completed,2,19.07,65.62
55925ea5-ad14-44d3-adc1-2310766af84f,Jared Duke,Female,35-44,UK,C1004,Business Course 5,Finance,9/27/2024,12/5/2024,Completed,1,3.6,66.9
6173e8f3-b1ac-4d4d-a61d-a19d33b773a1,Kevin Lee,Female,25-34,Canada,C1036,Marketing Course 7,Technology,9/16/2023,,In Progress,,10.58,
a9eaf524-511e-4c57-b76d-bb714111569e,Tracy Marshall,Other,18-24,Canada,C1025,Design Course 6,Business,5/2/2024,5/18/2024,Completed,4,28.6,62.39
42aa6ba3-a616-4bf0-859c-2623904c38e1,Jose Duke,Other,18-24,USA,C1042,Finance Course 3,Design,3/10/2025,,Dropped,,3.93,
04f36c88-3309-4264-a7df-9ddee4594b9f,Alexander Perry,Male,35-44,Canada,C1010,Technology Course 1,Business,6/26/2023,8/14/2023,Completed,1,13.5,84.81
d519fa0a-80aa-4ec6-bf36-3697d0e41a11,James Miller,Other,45-54,India,C1021,Design Course 2,Technology,6/23/2023,,Dropped,,1.45,
8d1c538a-79f9-486e-ac72-0effa974c4a0,Ronald Morales,Male,55+,Australia,C1048,Finance Course 9,Marketing,5/30/2023,7/19/2023,Completed,5,5.49,76
c344934d-f118-4e5e-a762-af0c7fcb65b1,Karen Haynes,Other,55+,Germany,C1004,Business Course 5,Finance,7/24/2023,,In Progress,,26.18,
423d7e03-1cdf-425e-9ebd-8303754c9dfa,Anthony Stewart,Other,45-54,USA,C1013,Technology Course 4,Marketing,10/12/2023,12/28/2023,Completed,4,11.31,72.06
b6cabe0b-545a-4ea9-86c1-5afc034f9591,Kevin Rodriguez,Male,45-54,Canada,C1026,Design Course 7,Technology,7/17/2023,10/10/2023,Completed,5,24.96,88.2
7d53e672-2a10-4ed5-a7b5-bcda47a13fa5,Krystal Clark,Other,45-54,Canada,C1046,Finance Course 7,Technology,6/21/2023,,Dropped,,0.54,
3f6d4d51-9c8e-4038-a787-3e1f8eefc5d6,Jordan Conway,Male,45-54,USA,C1039,Marketing Course 10,Finance,11/18/2023,12/10/2023,Completed,1,14.19,79.65
23e56486-c23b-4701-8088-eb3caeffc053,Carrie Stevens,Female,18-24,Australia,C1045,Finance Course 6,Business,11/13/2024,,Dropped,,0.66,
6e285a90-2984-4a61-ad00-a05d5930b101,Christopher Jackson,Other,18-24,USA,C1021,Design Course 2,Technology,6/11/2024,6/29/2024,Completed,2,21.28,95.76
a8e28304-c161-4c91-a5bc-210641e6fbad,Brandy White,Female,35-44,India,C1033,Marketing Course 4,Marketing,10/29/2023,,In Progress,,25.55,
a6aa88ba-3ffa-4bd1-b490-8da4e4e891e3,Ricky Jackson,Male,18-24,USA,C1048,Finance Course 9,Marketing,4/18/2024,,In Progress,,25.41,
